#DATA_BASE;UF;NOME_INSTITUICAO;AGEN_ESPERADAS;AGEN_PROCESSADAS;VERBETE_160_OPERACOES_DE_CREDITO;VERBETE_161_EMPRES_E_TIT_DESCONTADOS;VERBETE_162_FINANCIAMENTOS;VERBETE_163_FIN_RURAIS_AGRICUL_CUST/INVEST;VERBETE_167_FINANCIAMENTOS_AGROINDUSTRIAIS;VERBETE_169_FINANCIAMENTOS_IMOBILIARIOS;VERBETE_420_DEPOSITOS_DE_POUPANCA;VERBETE_432_DEPOSITOS_A_PRAZO;CODMUN_IBGE
202306;AP;BCO DO BRASIL S.A.;1;1;45308817;40959891;262949;252567;0;175484;5658642;50942066;1600105
202306;AP;BCO BRADESCO S.A.;1;1;441793;441139;0;0;0;0;3882749;1011136;1600402
202306;AP;BCO DO BRASIL S.A.;11;11;2564198078;2202066027;55044234;4318791;0;56137983;434240261;516128383;1600303
202306;AP;CAIXA ECONOMICA FEDERAL;5;5;2132845063;898706008;4582124;11859596;0;1297175190;465168213;206495854;1600303
202306;AP;BCO DA AMAZONIA S.A.;1;1;76888639;26121400;41308603;9410908;0;0;6051564;1088372;1600303
202306;AP;BCO INDUSTRIAL DO BRASIL S.A.;1;1;0;0;0;0;0;0;0;0;1600303
202306;AP;ITA� UNIBANCO S.A.;2;2;138490564;133865185;5267628;0;0;0;66677505;164950792;1600303
202306;AP;BCO BRADESCO S.A.;2;2;10651388;10528170;0;0;0;0;70732665;122042296;1600303
202306;AP;BCO SANTANDER (BRASIL) S.A.;3;3;441171664;442426521;46612167;0;0;0;47954841;328866842;1600303
202306;AP;BCO DO BRASIL S.A.;1;1;49895011;45246412;783385;0;0;0;12372842;4967693;1600501
202306;AP;CAIXA ECONOMICA FEDERAL;1;1;23037471;16911681;139256;0;0;1895;16811387;1495302;1600501
202306;AP;BCO BRADESCO S.A.;1;1;664213;664172;0;0;0;0;11531375;5020370;1600501
202306;AP;BCO DO BRASIL S.A.;1;1;125998550;110840082;2067871;183787;0;523415;27351871;35162050;1600279
202306;AP;CAIXA ECONOMICA FEDERAL;1;1;61943863;56523861;13582;31232;0;4720001;49214252;7949002;1600279
202306;AP;BCO DO BRASIL S.A.;1;1;316575483;283030486;2204642;0;0;2124819;59523330;27998723;1600600
202306;AP;CAIXA ECONOMICA FEDERAL;1;1;173566045;109064998;762685;0;0;73788826;84028145;2022620;1600600
202306;AP;BCO DA AMAZONIA S.A.;1;1;70350521;17669641;47899162;4567228;0;0;3831246;127271;1600600
202306;AP;ITA� UNIBANCO S.A.;1;1;26924535;25537910;1701306;0;0;0;11965328;8548553;1600600
202306;AP;BCO BRADESCO S.A.;1;1;1181078;1177073;0;0;0;0;21006236;37915185;1600600
202306;AP;BCO SANTANDER (BRASIL) S.A.;1;1;83226253;90073861;986273;0;0;0;2151689;10738242;1600600
202306;AP;BCO DO BRASIL S.A.;1;1;51093439;44286144;1161073;191545;0;25136;11772749;7390447;1600535
202306;AP;BCO DO BRASIL S.A.;1;1;40672115;35335005;1357058;93850;0;122727;5329461;10673325;1600154
202306;BA;BCO DO BRASIL S.A.;1;1;72188473;38609862;1967640;23200153;0;1066013;35421177;6310732;2906006
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;117921650;67663421;109558;175720;0;53826235;74677473;5545119;2906006
202306;BA;BCO DO NORDESTE DO BRASIL S.A.;1;1;19091826;17679462;1308766;0;0;0;892754;2809852;2906006
202306;BA;BCO BRADESCO S.A.;1;1;2811055;1577686;0;1232555;0;0;48862875;15066467;2906006
202306;BA;BCO DO BRASIL S.A.;1;1;33911957;17290330;478447;6696301;0;241683;16375589;2600227;2907301
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;148080010;45732970;380029;133373;0;23532485;129305653;2076986;2907301
202306;BA;BCO DO BRASIL S.A.;1;1;65303509;45201036;1212536;10318830;0;1102203;32593421;4097250;2917607
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;108119608;35421817;6541;142208;0;23037321;97267857;2770135;2917607
202306;BA;BCO DO NORDESTE DO BRASIL S.A.;1;1;10828949;8614160;2170154;0;0;0;630746;2359609;2917607
202306;BA;BCO BRADESCO S.A.;1;1;5245527;2338995;0;2885039;0;0;25603712;38037716;2917607
202306;BA;BCO BRADESCO S.A.;1;1;856186;705286;0;127540;0;0;16802793;19073399;2923506
202306;BA;BCO DO BRASIL S.A.;47;47;10082547137;4697473005;2286839155;637470106;9619394;496375796;3306297162;2946278235;2927408
202306;BA;BRB - BCO DE BRASILIA S.A.;1;0;;;;;;;;;
202306;BA;CAIXA ECONOMICA FEDERAL;55;55;18843062492;3648419079;485359472;431600852;0;11215229704;6281216362;5754459364;2927408
202306;BA;BANCO INTER;1;1;1;0;0;0;0;0;0;0;2927408
202306;BA;BANCO SICOOB S.A.;1;1;0;0;0;0;0;0;0;0;2927408
202306;BA;BCO ALFA S.A.;1;1;44103962;44097836;0;0;0;0;0;0;2927408
202306;BA;BCO DO NORDESTE DO BRASIL S.A.;4;4;1205211426;176876156;317849593;19840510;0;688544037;16379758;1043658020;2927408
202306;BA;BCO BOCOM BBM S.A.;1;1;26627734;0;0;0;0;0;0;0;2927408
202306;BA;SOCIAL BANK S/A;1;1;6472915;2279993;0;0;0;0;0;0;2927408
202306;BA;BCO ITA� BBA S.A.;1;1;13;0;0;0;0;0;0;0;2927408
202306;BA;BANCO BTG PACTUAL S.A.;1;1;0;0;0;0;0;0;0;0;2927408
202306;BA;BCO INDUSTRIAL DO BRASIL S.A.;1;1;64615;0;0;0;0;0;0;0;2927408
202306;BA;BCO CITIBANK S.A.;2;2;490903953;0;490644389;0;0;0;0;0;2927408
202306;BA;BCO ARBI S.A.;1;1;19496;0;0;0;0;0;0;0;2927408
202306;BA;BCO SAFRA S.A.;2;2;926381890;448602464;360212886;0;0;0;0;0;2927408
202306;BA;ITA� UNIBANCO S.A.;22;22;3643649724;3542734037;88377328;7139656;0;0;1249718285;4657704468;2927408
202306;BA;BCO BRADESCO S.A.;43;43;220446837;188146813;0;31107949;0;0;2916414484;8071731820;2927408
202306;BA;BCO SOFISA S.A.;1;1;0;0;0;0;0;0;0;0;2927408
202306;BA;BCO BMG S.A.;1;1;177885515;38176165;0;0;0;0;0;0;2927408
202306;BA;BCO DAYCOVAL S.A;1;1;0;0;0;0;0;0;0;0;2927408
202306;BA;BCO SANTANDER (BRASIL) S.A.;20;20;2285550777;1698192669;142926656;2176421;1110850;0;498140855;2795838285;2927408
202306;BA;BCO DO BRASIL S.A.;1;1;304693680;54998161;7221070;223990199;6;3819490;40411501;19607836;2928901
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;97015325;22664319;15131;36701204;0;40363886;19107885;2833646;2928901
202306;BA;BCO DO BRASIL S.A.;1;1;42862706;26772935;1110967;9549432;0;627799;39729087;743016;2929800
202306;BA;BCO BRADESCO S.A.;1;1;1013123;697072;0;314346;0;0;16426487;6413751;2929800
202306;BA;BCO BRADESCO S.A.;1;1;2001875;820523;0;1181347;0;0;15292155;4249933;2933406
202306;BA;BCO DO BRASIL S.A.;1;1;82873617;31573377;1702219;43624039;38;1442509;56829216;1780513;2930303
202306;BA;BCO BRADESCO S.A.;1;1;691840;691839;0;0;0;0;23920140;4239628;2931608
202306;BA;BCO DO BRASIL S.A.;1;1;55005229;26321945;545190;22606460;0;722661;66292087;10136756;2919405
202306;BA;BCO DO BRASIL S.A.;1;1;87675740;39160115;1814518;38460119;0;1040685;30191705;10572386;2921203
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;25850409;15870500;36321;285037;0;4403793;19480052;64413;2921203
202306;BA;BCO DO BRASIL S.A.;1;1;164595670;60944821;3856658;85132016;37;1167022;46717863;2289430;2926608
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;200286454;93003709;1722942;4199880;0;108465512;133303590;2889156;2926608
202306;BA;BCO BRADESCO S.A.;1;1;2955659;2174018;0;777375;0;0;46920569;12343439;2926608
202306;BA;BCO DO BRASIL S.A.;1;1;59979098;28549126;669905;25908489;0;581402;30447122;1283921;2924801
202306;BA;BCO DO BRASIL S.A.;1;1;81713838;61773144;2267641;6520837;2;1101581;40359400;1491728;2901007
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;174053001;47709106;278449;138449;0;37619607;144964833;15472724;2901007
202306;BA;BCO BRADESCO S.A.;1;1;4441627;4166882;0;274526;0;0;21208298;15590895;2901007
202306;BA;BCO DO BRASIL S.A.;1;1;40732593;22082239;263392;7806499;0;2221401;27299698;1270178;2932507
202306;BA;BCO BRADESCO S.A.;1;1;14773991;1040066;0;13732140;0;0;19421702;12065077;2909109
202306;BA;BCO DO BRASIL S.A.;1;1;136035361;33896095;2747631;86823410;79;1567545;34057593;5319572;2923001
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;74028295;20765808;199835;0;0;55956203;23534127;1697354;2923001
202306;BA;BCO BRADESCO S.A.;1;1;1434788;876229;0;558359;0;0;14298683;8726249;2923001
202306;BA;BCO BRADESCO S.A.;1;1;419851;414168;0;0;0;0;14819884;3709870;2927101
202306;BA;BCO DO BRASIL S.A.;1;1;122631812;35427450;4250232;73604485;0;2216381;56245727;13356305;2914000
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;112578744;32513730;9619;0;0;32989179;99003835;1373380;2914000
202306;BA;BCO DO NORDESTE DO BRASIL S.A.;1;1;11776143;10352103;1324034;340;0;0;967786;2598551;2914000
202306;BA;BCO BRADESCO S.A.;1;1;2245491;1547410;0;697914;0;0;74999234;17910654;2914000
202306;BA;BCO DO BRASIL S.A.;1;1;126930819;45056123;2958166;52018585;0;3636362;106014422;28451742;2904605
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;355087437;56692316;1580420;3652650;0;155830839;291434434;21182021;2904605
202306;BA;BCO DO NORDESTE DO BRASIL S.A.;1;1;14082976;12197261;1798506;0;0;0;1070518;5271880;2904605
202306;BA;ITA� UNIBANCO S.A.;1;0;;;;;;;;;
202306;BA;BCO BRADESCO S.A.;1;1;10529084;6829409;0;3681239;0;0;67179605;83273981;2904605
202306;BA;BCO BRADESCO S.A.;1;1;5202504;402352;0;4800153;0;0;26409427;7787514;2909604
202306;BA;BCO BRADESCO S.A.;1;1;2018884;444332;0;1574552;0;0;30093575;9498342;2925709
202306;BA;BCO DO BRASIL S.A.;1;1;26682596;18919037;538198;387740;0;924548;18220206;14425771;2914901
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;25771933;13965982;61029;59642;0;12800639;18871068;149332;2914901
202306;BA;BCO BRADESCO S.A.;1;1;984248;965375;0;0;0;0;6540880;7217614;2914901
202306;BA;BCO DO BRASIL S.A.;1;1;95213824;22236669;1769534;61513429;0;4632686;30029583;2232375;2915809
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;56809769;23414652;75829;972355;0;35093750;18010949;879414;2915809
202306;BA;BCO DO BRASIL S.A.;1;1;62715263;17652290;1452283;39659164;0;581999;29647033;1214211;2922102
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;28425164;23125975;29690;1123987;0;4408466;22083025;63488;2922102
202306;BA;BCO DO NORDESTE DO BRASIL S.A.;1;1;9011684;8600503;295304;77675;0;0;4411852;485826;2922102
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;37967233;21736260;223224;1072115;0;16595501;29498383;527283;2923407
202306;BA;BCO BRADESCO S.A.;1;1;2562584;501573;0;2033906;0;0;20754304;5147921;2923407
202306;BA;BCO DO BRASIL S.A.;1;1;41881126;26835259;977410;5191077;0;1311785;31901998;3605079;2922508
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;115098213;41079379;114392;0;0;11620231;102434496;3699431;2922508
202306;BA;BCO BRADESCO S.A.;1;1;2508484;1535636;0;970237;0;0;28490330;14865819;2922508
202306;BA;BCO DO BRASIL S.A.;1;1;125929429;83672918;13053935;14880414;0;4961924;125945742;5080246;2919801
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;108240948;20562273;136584;183110;0;11850193;86365911;11689667;2919801
202306;BA;BCO BRADESCO S.A.;1;1;1473040;1323076;0;149964;0;0;11156832;7336424;2919801
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;106547374;37678947;42939;0;0;32500265;93454607;905235;2929305
202306;BA;BCO BRADESCO S.A.;1;1;3122206;2874542;0;247366;0;0;32478003;43962981;2929305
202306;BA;BCO DO BRASIL S.A.;1;1;27194040;19499163;172650;4095723;0;0;41198123;1073303;2932002
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;47746416;31273068;468118;1628143;0;16990899;27063955;1081490;2932002
202306;BA;BCO DO BRASIL S.A.;1;1;121179476;56095825;3672394;53220271;0;1572998;47520147;657487;2928406
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;37284343;17913012;12491;9972531;0;11017104;21790540;1041989;2928406
202306;BA;BCO DO BRASIL S.A.;1;1;198852571;139257216;6228229;14070311;24;5785660;86418217;40938340;2932903
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;172250095;95463328;1186221;397355;0;35897189;138696711;13783726;2932903
202306;BA;BCO DO NORDESTE DO BRASIL S.A.;1;1;13651918;8945788;4365988;291470;0;0;4975859;2821893;2932903
202306;BA;ITA� UNIBANCO S.A.;1;1;22150910;21056200;1041144;0;0;0;12352487;28306198;2932903
202306;BA;BCO BRADESCO S.A.;1;1;5238849;4939925;0;288694;0;0;75366656;46213391;2932903
202306;BA;BCO DO BRASIL S.A.;1;1;275170729;169857786;4841443;36785988;3;10778562;132036762;45401902;2918001
202306;BA;CAIXA ECONOMICA FEDERAL;2;2;469340227;163402991;209276;1807504;0;257453342;281814350;47789316;2918001
202306;BA;BCO DO NORDESTE DO BRASIL S.A.;1;1;21296405;19317335;1626110;180611;0;0;8160420;9093632;2918001
202306;BA;ITA� UNIBANCO S.A.;1;1;89536926;87865970;2320205;0;0;0;50280574;50485738;2918001
202306;BA;BCO BRADESCO S.A.;1;1;10738323;8027468;0;2689964;0;0;67100606;84046565;2918001
202306;BA;BCO SANTANDER (BRASIL) S.A.;1;1;79990664;88022469;4783211;0;0;0;3787555;36869008;2918001
202306;BA;BCO DO BRASIL S.A.;1;1;95987880;60141739;683135;26165882;0;362259;29172405;802528;2930204
202306;BA;BCO DO BRASIL S.A.;1;1;64345292;21068300;2576562;32627733;10;409308;32585854;9042925;2927002
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;100555143;24799507;473903;5050804;0;28141510;25262770;69628036;2927002
202306;BA;BCO BRADESCO S.A.;1;1;7190162;3045050;0;4144757;0;0;35241371;13532139;2927002
202306;BA;BCO DO BRASIL S.A.;1;1;96067604;64570481;1353119;0;6;9130260;51299081;44168691;2930709
202306;BA;CAIXA ECONOMICA FEDERAL;2;2;175245761;92624859;208267;0;0;91911430;111294802;20802985;2930709
202306;BA;BCO DO NORDESTE DO BRASIL S.A.;1;1;36279867;17042439;15812198;3346330;0;0;1281832;22189574;2930709
202306;BA;ITA� UNIBANCO S.A.;1;1;72874588;70916370;2025003;0;0;0;37095396;60759057;2930709
202306;BA;BCO BRADESCO S.A.;1;1;3574692;3553683;0;0;0;0;73201830;83293073;2930709
202306;BA;BCO DO BRASIL S.A.;1;1;35407951;25734174;386870;2643567;0;457560;31613061;2002356;2925204
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;67313769;29833897;217837;57718;0;39313277;25234187;344075;2925204
202306;BA;BCO BRADESCO S.A.;1;1;1615290;1322245;0;281930;0;0;47404573;17810835;2925204
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;43518453;24132444;0;410843;0;16352104;32959622;1142862;2914406
202306;BA;BCO BRADESCO S.A.;1;1;912268;484957;0;426935;0;0;7817756;6912738;2914406
202306;BA;BCO BRADESCO S.A.;1;1;2694094;1275593;0;1408337;0;0;15947778;12385418;2915304
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;73863695;17930923;52456;637934;0;25048959;52106602;1475565;2905008
202306;BA;BCO BRADESCO S.A.;1;1;5021771;2315867;0;2705802;0;0;54491968;30527497;2905008
202306;BA;BCO BRADESCO S.A.;1;1;594778;513956;0;80822;0;0;8824516;2673246;2910008
202306;BA;BCO BRADESCO S.A.;1;1;1693111;492956;0;816070;0;0;25169448;6916309;2920304
202306;BA;BCO DO BRASIL S.A.;1;1;116385158;19072984;1285523;92802983;0;1173609;16196210;513642;2901403
202306;BA;BCO BRADESCO S.A.;1;1;1831993;519583;0;1310229;0;0;4999497;4439930;2901403
202306;BA;BCO BRADESCO S.A.;1;1;3386643;2423285;0;963358;0;0;69450812;18841287;2904100
202306;BA;BCO DO BRASIL S.A.;1;1;36084576;21072508;1327384;8164317;0;464823;21098209;2999177;2908606
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;45564094;28721279;344535;482158;0;7437094;35529322;944503;2906808
202306;BA;BCO BRADESCO S.A.;1;1;2855395;1660494;0;1193350;0;0;43021337;11942160;2906808
202306;BA;BCO DO BRASIL S.A.;1;1;32542179;22470048;169093;2595422;0;1725287;16701461;2880196;2906303
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;35479177;21080398;316689;15912;0;16158325;15811677;1496863;2906303
202306;BA;BCO BRADESCO S.A.;1;1;1671216;1239261;0;430062;0;0;23160379;7474422;2906303
202306;BA;BCO DO BRASIL S.A.;1;1;298439963;53488849;2155598;231945705;85;880595;102016281;998821;2923803
202306;BA;BCO DO BRASIL S.A.;1;1;65156599;38906297;2172435;14353122;49;2097760;90727409;4160242;2928802
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;102833838;34837036;29847;0;0;28989467;89313101;2607268;2928802
202306;BA;BCO BRADESCO S.A.;1;1;3153873;1863927;0;1284792;0;0;94923824;18617390;2928802
202306;BA;BCO DO BRASIL S.A.;1;1;91562529;62255489;490775;22749884;0;206427;42708607;2153493;2902708
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;68556552;41807464;263312;707838;0;29808836;36119682;927758;2902708
202306;BA;BCO BRADESCO S.A.;1;1;692643;692643;0;0;0;0;3328331;1506118;2902708
202306;BA;BCO DO BRASIL S.A.;5;5;1532694150;378885261;31883837;1017903017;3411081;24732940;131530228;102188991;2903201
202306;BA;CAIXA ECONOMICA FEDERAL;2;2;923504000;152265613;473579;124213942;0;672065430;255966292;57559771;2903201
202306;BA;BCO RABOBANK INTL BRASIL S.A.;1;1;1387304430;37479140;1211943687;158367139;0;0;0;0;2903201
202306;BA;BCO DO NORDESTE DO BRASIL S.A.;1;1;76117106;21612610;3758089;50398028;0;0;5709847;267020310;2903201
202306;BA;ITA� UNIBANCO S.A.;1;1;82786149;44891656;2513687;35730931;0;0;35976453;86490976;2903201
202306;BA;BCO BRADESCO S.A.;1;1;51744082;12406183;0;39186334;0;0;82136724;235387973;2903201
202306;BA;BCO SANTANDER (BRASIL) S.A.;2;2;166191463;157828157;11022884;16094642;0;0;9056040;83464659;2903201
202306;BA;BCO BRADESCO S.A.;1;1;6056916;956556;0;5095370;0;0;40749566;32684968;2912202
202306;BA;BCO DO BRASIL S.A.;7;7;1317255295;692439617;35189646;152085032;203;170837158;431297491;264408314;2910800
202306;BA;CAIXA ECONOMICA FEDERAL;7;7;4224881197;585699627;6100140;4714229;0;3823655928;1150492231;237545631;2910800
202306;BA;BCO DO NORDESTE DO BRASIL S.A.;1;1;77192207;32061847;15407896;29239056;0;0;19106629;26353065;2910800
202306;BA;ITA� UNIBANCO S.A.;4;4;503164426;471184742;29681531;2100430;0;0;213086342;637088530;2910800
202306;BA;BCO BRADESCO S.A.;6;6;43958205;35537906;0;8278683;0;0;393665862;466875703;2910800
202306;BA;BCO SANTANDER (BRASIL) S.A.;2;2;522660578;526279453;66490869;14104862;0;0;59112251;350193083;2910800
202306;BA;BCO DO BRASIL S.A.;1;1;31986614;23362820;1118983;3410020;52;409633;19914028;4721228;2919306
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;36818731;20396623;14229;331281;0;17261776;25450927;294388;2913507
202306;BA;BCO BRADESCO S.A.;1;1;5442092;1432098;0;4008809;0;0;22537280;11884482;2913507
202306;BA;BCO BRADESCO S.A.;1;1;1368936;913803;0;452152;0;0;60228206;22688930;2924306
202306;BA;BCO DO BRASIL S.A.;4;4;980122801;457246223;24067822;365850789;10;33092449;243468328;104680415;2933307
202306;BA;CAIXA ECONOMICA FEDERAL;5;5;2117403752;320091582;4836761;148203462;0;1712106090;861199797;129691842;2933307
202306;BA;BCO DO NORDESTE DO BRASIL S.A.;1;1;50915658;36923058;7985745;5723942;0;0;5075442;30868086;2933307
202306;BA;ITA� UNIBANCO S.A.;2;2;171666822;162134936;6790484;3303951;0;0;71111915;151472381;2933307
202306;BA;BCO BRADESCO S.A.;2;2;55816013;33380958;0;22382148;0;0;191119871;351045485;2933307
202306;BA;BCO SANTANDER (BRASIL) S.A.;1;1;225137157;235101423;24087595;3729498;0;0;16328718;80156518;2933307
202306;BA;BCO BRADESCO S.A.;1;1;1519684;821163;0;698521;0;0;12515587;7277881;2910404
202306;BA;BCO DO BRASIL S.A.;1;1;40635193;25146668;367777;10104415;0;789166;36877004;995950;2922904
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;50885892;39815720;246629;632787;0;12826378;29227401;344724;2922904
202306;BA;BCO DO BRASIL S.A.;1;1;71560463;49407847;1403268;9084346;0;1584368;72619652;3615639;2925600
202306;BA;BCO DO BRASIL S.A.;2;2;691884613;393654396;31696790;82317657;24;18009729;208206766;100909702;2914802
202306;BA;CAIXA ECONOMICA FEDERAL;4;4;897230757;239063322;3305740;1579940;0;415209151;443111533;255970673;2914802
202306;BA;BCO DO NORDESTE DO BRASIL S.A.;1;1;22209293;16046179;5013559;835818;0;0;8943920;4456123;2914802
202306;BA;ITA� UNIBANCO S.A.;1;1;50110300;49312363;1376476;0;0;0;33777207;59991844;2914802
202306;BA;BCO BRADESCO S.A.;1;1;14995672;8585649;0;6386523;0;0;101385213;81768902;2914802
202306;BA;BCO SANTANDER (BRASIL) S.A.;1;1;190275981;201567145;14615468;0;0;0;30889729;74792274;2914802
202306;BA;BCO BRADESCO S.A.;1;1;2908231;1378440;0;1400245;0;0;16418895;10485924;2917102
202306;BA;BCO DO BRASIL S.A.;1;1;69409714;36559569;4587253;21554356;0;248700;32223163;1537347;2909901
202306;BA;BCO DO BRASIL S.A.;2;2;775868462;209771202;10056750;467438673;41;34018766;132126186;95662540;2918407
202306;BA;CAIXA ECONOMICA FEDERAL;2;2;752588218;264957825;1879699;266419;0;511869745;263482383;51312664;2918407
202306;BA;BCO DO NORDESTE DO BRASIL S.A.;1;1;44539246;26599492;9292201;8320818;0;0;4823940;34199663;2918407
202306;BA;ITA� UNIBANCO S.A.;2;2;79244055;70492808;4680591;4640440;0;0;79090804;164921723;2918407
202306;BA;BCO BRADESCO S.A.;1;1;10345613;8373544;0;1958180;0;0;104394615;119384341;2918407
202306;BA;BCO SANTANDER (BRASIL) S.A.;1;1;87459512;84271994;4642160;7600625;253062;0;15474583;64755647;2918407
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;59477766;29509761;46955;0;0;32350925;22837103;169866;2922003
202306;BA;BCO BRADESCO S.A.;2;2;3620294;3282175;0;337516;0;0;34267589;24237741;2922003
202306;BA;BCO DO BRASIL S.A.;1;1;146083724;75767775;2252140;49657437;0;3212094;94483410;1396096;2907202
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;74555504;45869221;234851;467066;0;30888336;23530683;1082448;2907202
202306;BA;BCO DO NORDESTE DO BRASIL S.A.;1;1;14880298;14788709;53927;0;0;0;316777;1303684;2907202
202306;BA;BCO BRADESCO S.A.;1;1;1945372;1114539;0;830823;0;0;29350861;4924947;2907202
202306;BA;BCO DO BRASIL S.A.;1;1;23534679;17746981;185819;1540916;0;526862;30287830;1754700;2906709
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;69167009;20143492;130586;31023;0;51723911;29256013;1282896;2906709
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;54899912;33490039;27325;282508;0;17849013;40662496;4258867;2905800
202306;BA;BCO BRADESCO S.A.;1;1;1067342;1063307;0;0;0;0;9639618;6298283;2905800
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;98763965;39343843;127381;0;0;11658730;83859093;6828935;2904902
202306;BA;BCO BRADESCO S.A.;1;1;1662102;935999;0;719918;0;0;25046007;28469867;2904902
202306;BA;BCO DO BRASIL S.A.;1;1;186471508;123242334;7570212;26292377;0;2540004;109766200;17947889;2917508
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;264457042;130796112;786100;1789065;0;67465100;185655749;24013281;2917508
202306;BA;BCO DO NORDESTE DO BRASIL S.A.;1;1;28987189;27868335;977233;37004;0;0;3490967;5306425;2917508
202306;BA;ITA� UNIBANCO S.A.;1;1;38225009;37078483;825903;0;0;0;13090123;11676981;2917508
202306;BA;BCO BRADESCO S.A.;1;1;7449516;4119109;0;3324621;0;0;58805295;33276589;2917508
202306;BA;BCO DO BRASIL S.A.;1;1;38935856;31431925;280894;1077518;0;633228;53316335;5479342;2920601
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;43796926;29995525;97146;0;0;15800387;28529426;401447;2920601
202306;BA;BCO DO BRASIL S.A.;1;1;72602072;18710862;1048960;43353299;0;5560863;25611663;7711925;2919702
202306;BA;BCO DO BRASIL S.A.;1;1;57620402;24021301;2948104;23891419;0;241060;77444661;13001010;2931004
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;46625458;44235162;19717;0;0;4782793;27381959;169898;2929206
202306;BA;BCO BRADESCO S.A.;1;1;1237973;1237856;0;0;0;0;15341656;12312185;2929206
202306;BA;BCO DO BRASIL S.A.;1;1;143597244;24573498;1001540;106620108;14;2050417;27405933;2511715;2921104
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;48116025;22235343;226580;224429;0;27346193;30805920;3477160;2921104
202306;BA;BCO DO NORDESTE DO BRASIL S.A.;1;1;7356007;6312521;155938;0;0;0;2812037;5504542;2921104
202306;BA;BCO BRADESCO S.A.;1;1;4221991;1673115;0;2548876;0;0;33246859;18741651;2921104
202306;BA;BCO DO BRASIL S.A.;1;1;78846387;28321493;1003716;44271991;0;1093360;33998548;5178211;2926004
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;94520291;57705504;42723;473484;0;40411726;38041027;1509774;2926004
202306;BA;BCO BRADESCO S.A.;1;1;2136095;1923620;0;211466;0;0;56945315;18000190;2926004
202306;BA;BCO BRADESCO S.A.;1;1;2074185;221078;0;1852488;0;0;8264228;2004147;2924207
202306;BA;BCO DO BRASIL S.A.;1;1;157443292;90208481;2367128;33511272;0;4964867;75903453;17605068;2930105
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;244937552;73657675;273963;399892;0;57777420;185832712;16703752;2930105
202306;BA;BCO DO NORDESTE DO BRASIL S.A.;1;1;30469711;29225073;1019860;114945;0;0;3479870;8859076;2930105
202306;BA;ITA� UNIBANCO S.A.;1;1;11507833;11162047;387696;0;0;0;8739962;7566528;2930105
202306;BA;BCO BRADESCO S.A.;1;1;1937787;1568383;0;369403;0;0;48014380;28886940;2930105
202306;BA;BCO BRADESCO S.A.;1;1;1630115;619424;0;1007491;0;0;64812856;7467757;2926905
202306;BA;BCO DO NORDESTE DO BRASIL S.A.;1;1;7574334;7336136;119274;8561;0;0;6175975;3839457;2901304
202306;BA;BCO BRADESCO S.A.;1;1;1923716;1265279;0;658437;0;0;15122198;9806102;2901304
202306;BA;BCO DO BRASIL S.A.;1;1;45082508;31008377;251069;5546330;0;1707451;43625756;5946227;2908507
202306;BA;CAIXA ECONOMICA FEDERAL;1;1;71388532;25399273;12637;0;0;48731809;35991724;177514;2908507
